,schedule_season,team_home,score_home,score_away,team_away,team_favorite_id,spread_favorite,over_under_line,stadium
1580,2006,JAX,41,0,NYJ,JAX,-7.0,38.0,TIAA Bank Field
1581,2006,MIN,26,17,DET,MIN,-6.0,41.0,Mall of America Field
1582,2006,NE,20,10,MIA,NE,-9.5,36.5,Gillette Stadium
1583,2006,NO,24,21,TB,NO,-7.0,35.0,Mercedes-Benz Superdome
1584,2006,NYG,19,3,WAS,NYG,-5.5,45.5,Giants Stadium
1585,2006,PHI,38,24,DAL,PHI,-2.0,43.0,Lincoln Financial Field
1586,2006,LAC,23,13,PIT,LAC,-3.0,37.5,Qualcomm Stadium
1587,2006,SF,34,20,LVR,SF,-3.5,39.5,Candlestick Park
1588,2006,DEN,13,3,BAL,DEN,-5.0,33.5,Sports Authority Field at Mile High
1589,2006,ATL,14,27,NYG,ATL,-3.0,41.5,Georgia Dome
1590,2006,BAL,21,23,CAR,BAL,-3.0,33.0,M&T Bank Stadium
1591,2006,DAL,34,6,HOU,DAL,-13.0,44.0,Texas Stadium
1592,2006,DEN,13,3,LVR,DEN,-16.0,37.0,Sports Authority Field at Mile High
1593,2006,DET,20,17,BUF,BUF,-1.0,40.5,Ford Field
1594,2006,NO,27,24,PHI,PHI,-3.0,47.0,Mercedes-Benz Superdome
1595,2006,NYJ,20,17,MIA,NYJ,-2.5,36.5,Giants Stadium
1596,2006,PIT,45,7,KC,PIT,-6.5,36.5,Heinz Field
1597,2006,SF,19,48,LAC,LAC,-10.0,42.5,Candlestick Park
1598,2006,LAR,28,30,SEA,SEA,-3.0,45.0,Edward Jones Dome
1599,2006,TB,14,13,CIN,CIN,-5.0,44.5,Raymond James Stadium
1600,2006,WAS,22,25,TEN,WAS,-12.0,39.5,FedEx Field
1601,2006,ARI,23,24,CHI,CHI,-13.0,40.5,University of Phoenix Stadium
1602,2006,ATL,41,38,PIT,PIT,-3.0,39.0,Georgia Dome
1603,2006,BUF,6,28,NE,NE,-5.5,37.0,New Era Field
1604,2006,CIN,17,14,CAR,CIN,-3.0,44.5,Paul Brown Stadium
1605,2006,CLE,7,17,DEN,DEN,-4.5,31.0,FirstEnergy Stadium
1606,2006,HOU,27,7,JAX,JAX,-8.0,39.5,NRG Stadium
1607,2006,IND,36,22,WAS,IND,-8.5,47.0,RCA Dome
1608,2006,KC,30,27,LAC,LAC,-5.5,39.0,Arrowhead Stadium
1609,2006,MIA,24,34,GB,MIA,-5.5,40.0,Hard Rock Stadium
1610,2006,NYJ,31,24,DET,NYJ,-3.5,43.5,Giants Stadium
1611,2006,LVR,22,9,ARI,ARI,-3.0,40.0,Oakland Coliseum
1612,2006,SEA,13,31,MIN,SEA,-7.0,40.5,CenturyLink Field
1613,2006,TB,23,21,PHI,PHI,-6.0,43.0,Raymond James Stadium
1614,2006,DAL,22,36,NYG,DAL,-3.0,43.5,Texas Stadium
1615,2006,CAR,14,35,DAL,CAR,-5.5,40.5,Bank of America Stadium
1616,2006,CHI,41,10,SF,CHI,-16.5,42.0,Soldier Field
1617,2006,CIN,27,29,ATL,CIN,-4.5,46.5,Paul Brown Stadium
1618,2006,CLE,20,13,NYJ,CLE,-1.5,37.5,FirstEnergy Stadium
1619,2006,DEN,31,34,IND,DEN,-3.0,39.5,Sports Authority Field at Mile High
1620,2006,GB,31,14,ARI,GB,-4.0,45.5,Lambeau Field
1621,2006,KC,35,28,SEA,KC,-5.0,37.0,Arrowhead Stadium
1622,2006,NO,22,35,BAL,NO,-2.0,37.0,Mercedes-Benz Superdome
1623,2006,NYG,17,3,TB,NYG,-9.5,36.0,Giants Stadium
1624,2006,LVR,20,13,PIT,PIT,-9.0,38.5,Oakland Coliseum
1625,2006,PHI,6,13,JAX,PHI,-8.0,39.0,Lincoln Financial Field
1626,2006,LAC,38,24,LAR,LAC,-9.0,46.0,Qualcomm Stadium
1627,2006,TEN,28,22,HOU,TEN,-3.0,42.0,Nissan Stadium
1628,2006,MIN,7,31,NE,NE,-2.5,39.5,Mall of America Field
1629,2006,BAL,26,20,CIN,BAL,-3.0,41.0,M&T Bank Stadium
1630,2006,BUF,24,10,GB,BUF,-3.0,41.0,New Era Field
1631,2006,CHI,13,31,MIA,CHI,-13.5,37.5,Soldier Field
1632,2006,DET,30,14,ATL,DET,-5.0,47.0,Ford Field
1633,2006,JAX,37,7,TEN,JAX,-9.5,37.0,TIAA Bank Field
1634,2006,NE,20,27,IND,NE,-2.5,47.5,Gillette Stadium
1635,2006,NYG,14,10,HOU,NYG,-13.0,43.5,Giants Stadium
1636,2006,PIT,20,31,DEN,PIT,-2.5,36.5,Heinz Field
1637,2006,LAC,32,25,CLE,LAC,-13.5,42.0,Qualcomm Stadium
1638,2006,SF,9,3,MIN,MIN,-4.0,43.0,Candlestick Park
1639,2006,LAR,17,31,KC,LAR,-3.0,48.5,Edward Jones Dome
1640,2006,TB,14,31,NO,TB,-1.5,37.0,Raymond James Stadium
1641,2006,WAS,22,19,DAL,DAL,-3.0,40.5,FedEx Field
1642,2006,SEA,16,0,LVR,SEA,-7.5,36.0,CenturyLink Field
1643,2006,ARI,10,27,DAL,DAL,-6.5,43.5,University of Phoenix Stadium
1644,2006,ATL,13,17,CLE,ATL,-7.5,41.5,Georgia Dome
1645,2006,CIN,41,49,LAC,LAC,-1.5,48.0,Paul Brown Stadium
1646,2006,DET,13,19,SF,DET,-6.0,46.5,Ford Field
1647,2006,IND,17,16,BUF,IND,-12.5,45.0,RCA Dome
1648,2006,JAX,10,13,HOU,JAX,-10.5,37.5,TIAA Bank Field
1649,2006,MIA,13,10,KC,MIA,-2.0,40.5,Hard Rock Stadium
1650,2006,MIN,17,23,GB,MIN,-5.0,40.5,Mall of America Field
1651,2006,NE,14,17,NYJ,NE,-10.5,38.0,Gillette Stadium
1652,2006,NYG,20,38,CHI,NYG,-1.0,37.5,Giants Stadium
1653,2006,LVR,13,17,DEN,DEN,-8.0,33.5,Oakland Coliseum
1654,2006,PHI,27,3,WAS,PHI,-8.0,41.5,Lincoln Financial Field
1655,2006,PIT,38,31,NO,PIT,-6.5,45.5,Heinz Field
1656,2006,SEA,24,22,LAR,SEA,-3.0,43.5,CenturyLink Field
1657,2006,TEN,26,27,BAL,BAL,-7.5,38.0,Nissan Stadium
1658,2006,CAR,24,10,TB,CAR,-10.0,37.0,Bank of America Stadium
1659,2006,ARI,17,10,DET,ARI,-2.5,45.5,University of Phoenix Stadium
1660,2006,BAL,24,10,ATL,BAL,-3.5,41.5,M&T Bank Stadium
1661,2006,CAR,15,0,LAR,CAR,-6.5,44.5,Bank of America Stadium
1662,2006,CLE,20,24,PIT,PIT,-4.0,36.0,FirstEnergy Stadium
1663,2006,DAL,21,14,IND,IND,-1.0,49.0,Texas Stadium
1664,2006,DEN,27,35,LAC,DEN,-2.5,42.5,Sports Authority Field at Mile High
1665,2006,GB,0,35,NE,NE,-6.0,46.0,Lambeau Field
1666,2006,HOU,21,24,BUF,HOU,-2.5,36.5,NRG Stadium
1667,2006,KC,17,13,LVR,KC,-9.0,36.5,Arrowhead Stadium
1668,2006,MIA,24,20,MIN,MIA,-3.0,33.5,Hard Rock Stadium
1669,2006,NO,16,31,CIN,NO,-3.0,52.5,Mercedes-Benz Superdome
1670,2006,NYJ,0,10,CHI,CHI,-5.5,40.5,Giants Stadium
1671,2006,PHI,13,31,TEN,PHI,-13.0,43.5,Lincoln Financial Field
1672,2006,SF,20,14,SEA,SEA,-3.0,43.5,Candlestick Park
1673,2006,TB,20,17,WAS,TB,-3.0,34.0,Raymond James Stadium
1674,2006,JAX,26,10,NYG,JAX,-3.5,38.5,TIAA Bank Field
1675,2006,DAL,38,10,TB,DAL,-11.0,39.0,Texas Stadium
1676,2006,DET,10,27,MIA,MIA,-2.5,40.5,Ford Field
1677,2006,KC,19,10,DEN,KC,-1.0,39.0,Arrowhead Stadium
1678,2006,ATL,13,31,NO,ATL,-3.0,48.0,Georgia Dome
1679,2006,BAL,27,0,PIT,BAL,-3.0,40.5,M&T Bank Stadium
1680,2006,BUF,27,24,JAX,JAX,-3.0,35.0,New Era Field
1681,2006,CLE,0,30,CIN,CIN,-3.0,44.0,FirstEnergy Stadium
1682,2006,IND,45,21,PHI,IND,-9.5,45.0,RCA Dome
1683,2006,MIN,31,26,ARI,MIN,-6.0,39.0,Mall of America Field
1684,2006,NE,17,13,CHI,NE,-3.5,38.0,Gillette Stadium
1685,2006,NYJ,26,11,HOU,NYJ,-5.5,40.0,Giants Stadium
1686,2006,LAC,21,14,LVR,LAC,-13.0,43.0,Qualcomm Stadium
1687,2006,LAR,20,17,SF,LAR,-4.5,45.0,Edward Jones Dome
1688,2006,TEN,24,21,NYG,NYG,-3.5,45.0,Nissan Stadium
1689,2006,WAS,17,13,CAR,CAR,-6.0,36.0,FedEx Field
1690,2006,SEA,34,24,GB,SEA,-10.0,42.5,CenturyLink Field
1691,2006,CIN,13,7,BAL,CIN,-2.5,43.5,Paul Brown Stadium
1692,2006,BUF,21,24,LAC,LAC,-5.5,42.5,New Era Field
1693,2006,CHI,23,13,MIN,CHI,-9.0,34.5,Soldier Field
1694,2006,CLE,31,28,KC,KC,-5.0,35.5,FirstEnergy Stadium
1695,2006,DEN,20,23,SEA,DEN,-4.0,40.5,Sports Authority Field at Mile High
1696,2006,GB,10,38,NYJ,PICK,0.0,42.5,Lambeau Field
1697,2006,MIA,10,24,JAX,PICK,0.0,35.5,Hard Rock Stadium
1698,2006,NE,28,21,DET,NE,-13.5,41.5,Gillette Stadium
1699,2006,NO,34,10,SF,NO,-7.0,45.5,Mercedes-Benz Superdome
1700,2006,NYG,20,23,DAL,DAL,-3.5,44.0,Giants Stadium
1701,2006,LVR,14,23,HOU,LVR,-3.5,35.5,Oakland Coliseum
1702,2006,PIT,20,3,TB,PIT,-7.0,41.0,Heinz Field
1703,2006,LAR,20,34,ARI,LAR,-6.5,47.0,Edward Jones Dome
1704,2006,TEN,20,17,IND,IND,-7.5,46.5,Nissan Stadium
1705,2006,WAS,14,24,ATL,WAS,-1.5,38.5,FedEx Field
1706,2006,PHI,27,24,CAR,CAR,-3.0,37.5,Lincoln Financial Field
1707,2006,PIT,27,7,CLE,PIT,-7.5,34.5,Heinz Field
1708,2006,ARI,27,21,SEA,SEA,-3.5,45.0,University of Phoenix Stadium
1709,2006,CAR,13,27,NYG,NYG,-2.5,39.0,Bank of America Stadium
1710,2006,CIN,27,10,LVR,CIN,-10.5,39.5,Paul Brown Stadium
1711,2006,DAL,17,42,NO,DAL,-6.5,48.0,Texas Stadium
1712,2006,DET,20,30,MIN,DET,-1.0,40.0,Ford Field
1713,2006,HOU,20,26,TEN,HOU,-1.5,42.0,NRG Stadium
1714,2006,JAX,44,17,IND,IND,-1.0,44.0,TIAA Bank Field
1715,2006,KC,10,20,BAL,KC,-3.0,37.5,Arrowhead Stadium
1716,2006,MIA,21,0,NE,NE,-3.0,37.0,Hard Rock Stadium
1717,2006,NYJ,13,31,BUF,NYJ,-3.5,37.5,Giants Stadium
1718,2006,LAC,48,20,DEN,LAC,-7.0,41.0,Qualcomm Stadium
1719,2006,SF,19,30,GB,SF,-4.0,43.5,Candlestick Park
1720,2006,TB,6,17,ATL,ATL,-3.0,38.0,Raymond James Stadium
1721,2006,WAS,19,21,PHI,PHI,-2.0,40.5,FedEx Field
1722,2006,LAR,27,42,CHI,CHI,-6.5,41.5,Edward Jones Dome
1723,2006,SEA,14,24,SF,SEA,-10.0,38.0,CenturyLink Field
1724,2006,ATL,28,38,DAL,DAL,-3.5,44.5,Georgia Dome
1725,2006,ARI,20,37,DEN,DEN,-2.5,44.0,University of Phoenix Stadium
1726,2006,BAL,27,17,CLE,BAL,-12.0,34.5,M&T Bank Stadium
1727,2006,BUF,21,0,MIA,BUF,-1.0,34.5,New Era Field
1728,2006,CAR,3,37,PIT,PIT,-2.5,39.0,Bank of America Stadium
1729,2006,CHI,34,31,TB,CHI,-13.5,35.0,Soldier Field
1730,2006,GB,17,9,DET,GB,-6.0,45.0,Lambeau Field
1731,2006,MIN,13,26,NYJ,MIN,-3.0,40.5,Mall of America Field
1732,2006,NE,40,7,HOU,NE,-12.5,37.5,Gillette Stadium
1733,2006,NO,10,16,WAS,NO,-9.5,47.0,Mercedes-Benz Superdome
1734,2006,NYG,22,36,PHI,NYG,-6.0,45.0,Giants Stadium
1735,2006,LVR,0,20,LAR,LVR,-2.0,39.5,Oakland Coliseum
1736,2006,LAC,20,9,KC,LAC,-9.0,47.0,Qualcomm Stadium
1737,2006,TEN,24,17,JAX,JAX,-3.5,41.0,Nissan Stadium
1738,2006,IND,34,16,CIN,IND,-3.5,55.0,RCA Dome
1739,2006,GB,9,7,MIN,GB,-4.0,38.5,Lambeau Field
1740,2006,LVR,9,20,KC,KC,-7.0,35.5,Oakland Coliseum
1741,2006,ATL,3,10,CAR,ATL,-6.0,41.0,Georgia Dome
1742,2006,BUF,29,30,TEN,BUF,-5.5,38.0,New Era Field
1743,2006,CLE,7,22,TB,CLE,-3.0,37.5,FirstEnergy Stadium
1744,2006,DEN,24,23,CIN,DEN,-3.0,44.5,Sports Authority Field at Mile High
1745,2006,DET,21,26,CHI,CHI,-6.0,41.5,Ford Field
1746,2006,HOU,27,24,IND,IND,-9.5,47.0,NRG Stadium
1747,2006,JAX,21,24,NE,JAX,-3.0,37.0,TIAA Bank Field
1748,2006,NYG,7,30,NO,NYG,-3.0,47.5,Giants Stadium
1749,2006,PIT,7,31,BAL,PIT,-4.0,37.0,Heinz Field
1750,2006,SF,20,26,ARI,SF,-4.0,45.0,Candlestick Park
1751,2006,SEA,17,20,LAC,LAC,-4.5,45.0,CenturyLink Field
1752,2006,LAR,37,31,WAS,LAR,-2.0,43.0,Edward Jones Dome
1753,2006,DAL,7,23,PHI,DAL,-7.0,48.5,Texas Stadium
1754,2006,MIA,10,13,NYJ,MIA,-3.0,36.5,Hard Rock Stadium
1755,2006,WAS,28,34,NYG,NYG,-2.0,43.0,FedEx Field
1756,2006,BAL,19,7,BUF,BAL,-9.0,37.5,M&T Bank Stadium
1757,2006,CHI,7,26,GB,CHI,-2.5,37.0,Soldier Field
1758,2006,CIN,17,23,PIT,CIN,-6.0,44.5,Paul Brown Stadium
1759,2006,DAL,31,39,DET,DAL,-14.0,46.0,Texas Stadium
1760,2006,DEN,23,26,SF,DEN,-10.0,39.0,Sports Authority Field at Mile High
1761,2006,HOU,14,6,CLE,HOU,-6.0,37.5,NRG Stadium
1762,2006,IND,27,22,MIA,IND,-9.0,43.5,RCA Dome
1763,2006,KC,35,30,JAX,KC,-2.5,37.0,Arrowhead Stadium
1764,2006,MIN,21,41,LAR,LAR,-2.5,44.0,Mall of America Field
1765,2006,NO,21,31,CAR,CAR,-2.0,38.5,Mercedes-Benz Superdome
1766,2006,NYJ,23,3,LVR,NYJ,-10.5,34.5,Giants Stadium
1767,2006,PHI,24,17,ATL,PHI,-8.5,43.0,Lincoln Financial Field
1768,2006,LAC,27,20,ARI,LAC,-14.0,44.0,Qualcomm Stadium
1769,2006,TB,7,23,SEA,TB,-3.0,38.0,Raymond James Stadium
1770,2006,TEN,23,40,NE,TEN,-3.0,41.5,Nissan Stadium
1771,2007,IND,41,10,NO,IND,-5.5,53.5,RCA Dome
1772,2007,BUF,14,15,DEN,DEN,-3.0,37.0,New Era Field
1773,2007,CLE,7,34,PIT,PIT,-4.5,36.5,FirstEnergy Stadium
1774,2007,DAL,45,35,NYG,DAL,-6.5,44.5,Texas Stadium
1775,2007,GB,16,13,PHI,PHI,-3.0,42.5,Lambeau Field
1776,2007,HOU,20,3,KC,HOU,-3.0,38.0,NRG Stadium
1777,2007,JAX,10,13,TEN,JAX,-7.0,38.0,TIAA Bank Field
1778,2007,MIN,24,3,ATL,MIN,-3.0,35.5,Mall of America Field
1779,2007,NYJ,14,38,NE,NE,-6.5,41.0,Giants Stadium
1780,2007,LVR,21,36,DET,LVR,-2.5,39.5,Oakland Coliseum
1781,2007,LAC,14,3,CHI,LAC,-6.0,42.5,Qualcomm Stadium
1782,2007,SEA,20,6,TB,SEA,-6.0,41.0,CenturyLink Field
1783,2007,LAR,13,27,CAR,LAR,-1.0,43.0,Edward Jones Dome
1784,2007,WAS,16,13,MIA,WAS,-3.0,34.5,FedEx Field
1785,2007,CIN,27,20,BAL,CIN,-2.5,40.0,Paul Brown Stadium
1786,2007,SF,20,17,ARI,SF,-3.0,46.5,Candlestick Park
1787,2007,ARI,23,20,SEA,SEA,-2.5,42.5,University of Phoenix Stadium
1788,2007,BAL,20,13,NYJ,BAL,-10.0,33.0,M&T Bank Stadium
1789,2007,CAR,21,34,HOU,CAR,-6.5,38.5,Bank of America Stadium
1790,2007,CHI,20,10,KC,CHI,-12.0,34.5,Soldier Field
1791,2007,CLE,51,45,CIN,CIN,-7.0,41.5,FirstEnergy Stadium
1792,2007,DEN,23,20,LVR,DEN,-10.0,37.0,Sports Authority Field at Mile High
1793,2007,DET,20,17,MIN,DET,-3.0,42.5,Ford Field
1794,2007,JAX,13,7,ATL,JAX,-10.0,34.5,TIAA Bank Field
1795,2007,MIA,20,37,DAL,DAL,-3.5,40.5,Hard Rock Stadium
1796,2007,NE,38,14,LAC,NE,-3.5,46.0,Gillette Stadium
1797,2007,NYG,13,35,GB,NYG,-2.5,39.0,Giants Stadium
1798,2007,PIT,26,3,BUF,PIT,-10.0,39.0,Heinz Field
1799,2007,LAR,16,17,SF,LAR,-3.0,44.0,Edward Jones Dome
1800,2007,TB,31,14,NO,NO,-4.0,41.5,Raymond James Stadium
1801,2007,TEN,20,22,IND,IND,-7.0,46.0,Nissan Stadium
1802,2007,PHI,12,20,WAS,PHI,-7.0,38.5,Lincoln Financial Field
1803,2007,ATL,20,27,CAR,CAR,-4.0,38.5,Georgia Dome
1804,2007,BAL,26,23,ARI,BAL,-7.0,35.5,M&T Bank Stadium
1805,2007,CHI,10,34,DAL,CHI,-3.0,41.5,Soldier Field
1806,2007,DEN,14,23,JAX,DEN,-3.0,36.0,Sports Authority Field at Mile High
1807,2007,GB,31,24,LAC,LAC,-5.5,42.5,Lambeau Field
1808,2007,HOU,24,30,IND,IND,-6.5,46.5,NRG Stadium
1809,2007,KC,13,10,MIN,KC,-3.0,34.0,Arrowhead Stadium
1810,2007,NE,38,7,BUF,NE,-16.5,41.0,Gillette Stadium
1811,2007,NYJ,31,28,MIA,NYJ,-3.0,36.5,Giants Stadium
1812,2007,LVR,26,24,CLE,LVR,-3.0,41.5,Oakland Coliseum
1813,2007,PHI,56,21,DET,PHI,-5.0,44.0,Lincoln Financial Field
1814,2007,PIT,37,16,SF,PIT,-9.5,38.0,Heinz Field
1815,2007,SEA,24,21,CIN,SEA,-3.0,49.5,CenturyLink Field
1816,2007,TB,24,3,LAR,TB,-3.5,38.5,Raymond James Stadium
1817,2007,WAS,17,24,NYG,WAS,-3.5,42.5,FedEx Field
1818,2007,NO,14,31,TEN,NO,-4.5,46.5,Mercedes-Benz Superdome
1819,2007,ARI,21,14,PIT,PIT,-5.0,42.5,University of Phoenix Stadium
1820,2007,ATL,26,16,HOU,HOU,-2.5,39.5,Georgia Dome
1821,2007,BUF,17,14,NYJ,NYJ,-3.0,37.0,New Era Field
1822,2007,CAR,7,20,TB,CAR,-3.0,39.5,Bank of America Stadium
1823,2007,CLE,27,13,BAL,BAL,-4.5,40.0,FirstEnergy Stadium
1824,2007,DAL,35,7,LAR,DAL,-13.0,47.0,Texas Stadium
1825,2007,DET,37,27,CHI,CHI,-2.5,46.0,Ford Field
1826,2007,IND,38,20,DEN,IND,-10.0,46.5,RCA Dome
1827,2007,MIA,17,35,LVR,MIA,-3.5,40.0,Hard Rock Stadium
1828,2007,MIN,16,23,GB,GB,-1.0,38.0,Mall of America Field
1829,2007,NYG,16,3,PHI,PHI,-2.5,47.0,Giants Stadium
1830,2007,LAC,16,30,KC,LAC,-12.0,38.5,Qualcomm Stadium
1831,2007,SF,3,23,SEA,SEA,-1.0,40.5,Candlestick Park
1832,2007,CIN,13,34,NE,NE,-7.5,54.0,Paul Brown Stadium
1833,2007,DEN,3,41,LAC,LAC,-1.0,43.5,Sports Authority Field at Mile High
1834,2007,GB,20,27,CHI,GB,-3.5,40.5,Lambeau Field
1835,2007,HOU,22,19,MIA,HOU,-5.5,43.5,NRG Stadium
1836,2007,IND,33,14,TB,IND,-9.0,45.0,RCA Dome
1837,2007,KC,7,17,JAX,JAX,-2.0,35.0,Arrowhead Stadium
1838,2007,NE,34,17,CLE,NE,-15.5,48.0,Gillette Stadium
1839,2007,NO,13,16,CAR,NO,-4.0,44.0,Mercedes-Benz Superdome
1840,2007,NYG,35,24,NYJ,NYG,-4.0,40.5,Giants Stadium
1841,2007,PIT,21,0,SEA,PIT,-5.0,41.5,Heinz Field
1842,2007,SF,7,9,BAL,BAL,-3.0,34.5,Candlestick Park
1843,2007,LAR,31,34,ARI,ARI,-3.5,41.0,Edward Jones Dome
1844,2007,TEN,20,13,ATL,TEN,-7.5,41.0,Nissan Stadium
1845,2007,WAS,34,3,DET,WAS,-4.0,44.5,FedEx Field
1846,2007,BUF,24,25,DAL,DAL,-11.0,45.0,New Era Field
1847,2007,ARI,10,25,CAR,ARI,-6.0,38.5,University of Phoenix Stadium
1848,2007,BAL,22,3,LAR,BAL,-9.0,36.5,M&T Bank Stadium
1849,2007,CHI,31,34,MIN,CHI,-4.5,35.5,Soldier Field
1850,2007,CLE,41,31,MIA,CLE,-4.0,45.0,FirstEnergy Stadium
1851,2007,DAL,27,48,NE,NE,-5.0,53.0,Texas Stadium
1852,2007,GB,17,14,WAS,GB,-3.0,40.5,Lambeau Field
1853,2007,JAX,37,17,HOU,JAX,-7.0,37.5,TIAA Bank Field
1854,2007,KC,27,20,CIN,CIN,-2.5,44.0,Arrowhead Stadium
1855,2007,NYJ,9,16,PHI,PHI,-4.5,43.5,Giants Stadium
1856,2007,LAC,28,14,LVR,LAC,-9.5,44.0,Qualcomm Stadium
1857,2007,SEA,17,28,NO,SEA,-6.5,43.0,CenturyLink Field
1858,2007,TB,13,10,TEN,TB,-2.5,37.0,Raymond James Stadium
1859,2007,ATL,10,31,NYG,NYG,-5.5,44.0,Georgia Dome
1860,2007,BUF,19,14,BAL,BAL,-3.0,33.5,New Era Field
1861,2007,CIN,38,31,NYJ,CIN,-6.0,48.5,Paul Brown Stadium
1862,2007,DAL,24,14,MIN,DAL,-9.5,46.5,Texas Stadium
1863,2007,DEN,31,28,PIT,PIT,-4.5,38.5,Sports Authority Field at Mile High
1864,2007,DET,23,16,TB,DET,-2.5,44.0,Ford Field
1865,2007,HOU,36,38,TEN,HOU,-2.0,38.0,NRG Stadium
1866,2007,MIA,28,49,NE,NE,-15.5,49.5,Hard Rock Stadium
1867,2007,NO,22,16,ATL,NO,-7.5,42.0,Mercedes-Benz Superdome
1868,2007,NYG,33,15,SF,NYG,-9.5,39.0,Giants Stadium
1869,2007,LVR,10,12,KC,LVR,-1.5,38.0,Oakland Coliseum
1870,2007,PHI,16,19,CHI,PHI,-5.5,43.0,Lincoln Financial Field
1871,2007,SEA,33,6,LAR,SEA,-7.5,39.5,CenturyLink Field
1872,2007,WAS,21,19,ARI,WAS,-8.0,36.0,FedEx Field
1873,2007,JAX,7,29,IND,IND,-3.0,45.5,TIAA Bank Field
1874,2007,CAR,7,31,IND,IND,-6.5,44.0,Bank of America Stadium
1875,2007,CHI,7,16,DET,CHI,-6.0,45.5,Soldier Field
1876,2007,CIN,13,24,PIT,PIT,-4.0,48.5,Paul Brown Stadium
1877,2007,MIN,16,23,PHI,PHI,-1.0,37.5,Mall of America Field
1878,2007,NE,52,7,WAS,NE,-14.5,46.5,Gillette Stadium
1879,2007,NYJ,3,13,BUF,NYJ,-3.0,38.5,Giants Stadium
1880,2007,LAC,35,10,HOU,LAC,-10.0,45.5,Qualcomm Stadium
1881,2007,SF,10,31,NO,NO,-1.5,40.0,Candlestick Park
1882,2007,LAR,20,27,CLE,CLE,-3.0,46.5,Edward Jones Dome
1883,2007,TB,23,24,JAX,TB,-3.5,32.0,Raymond James Stadium
1884,2007,TEN,13,9,LVR,TEN,-7.0,39.0,Nissan Stadium
1885,2007,DEN,13,19,GB,DEN,-3.0,43.5,Sports Authority Field at Mile High
1886,2007,ATL,20,16,SF,ATL,-3.5,37.0,Georgia Dome
1887,2007,BUF,33,21,CIN,CIN,-1.0,44.0,New Era Field
1888,2007,CLE,33,30,SEA,CLE,-1.5,47.0,FirstEnergy Stadium
1889,2007,DET,44,7,DEN,DET,-3.0,46.5,Ford Field
1890,2007,IND,20,24,NE,NE,-5.0,56.5,RCA Dome
1891,2007,KC,22,33,GB,KC,-2.5,37.5,Arrowhead Stadium
1892,2007,MIN,35,17,LAC,LAC,-7.0,42.0,Mall of America Field
1893,2007,NO,41,24,JAX,NO,-3.0,40.0,Mercedes-Benz Superdome
1894,2007,NYJ,20,23,WAS,WAS,-3.5,36.0,Giants Stadium
1895,2007,LVR,17,24,HOU,LVR,-3.0,41.0,Oakland Coliseum
1896,2007,PHI,17,38,DAL,DAL,-3.0,46.5,Lincoln Financial Field
1897,2007,TB,17,10,ARI,TB,-3.5,39.0,Raymond James Stadium
1898,2007,TEN,20,7,CAR,TEN,-5.5,35.5,Nissan Stadium
1899,2007,PIT,38,7,BAL,PIT,-9.5,36.0,Heinz Field
1900,2007,ARI,31,21,DET,ARI,-2.0,45.0,University of Phoenix Stadium
1901,2007,BAL,7,21,CIN,BAL,-3.0,44.5,M&T Bank Stadium
1902,2007,CAR,13,20,ATL,CAR,-4.0,35.5,Bank of America Stadium
1903,2007,GB,34,0,MIN,GB,-6.0,40.5,Lambeau Field
1904,2007,KC,11,27,DEN,KC,-2.5,37.0,Arrowhead Stadium
1905,2007,MIA,10,13,BUF,BUF,-2.5,40.5,Hard Rock Stadium
1906,2007,NO,29,37,LAR,NO,-10.5,47.0,Mercedes-Benz Superdome
1907,2007,NYG,20,31,DAL,DAL,-1.5,48.0,Giants Stadium
1908,2007,LVR,6,17,CHI,CHI,-3.5,38.0,Oakland Coliseum
1909,2007,PIT,31,28,CLE,PIT,-9.5,47.5,Heinz Field
1910,2007,LAC,23,21,IND,IND,-3.5,47.5,Qualcomm Stadium
1911,2007,TEN,13,28,JAX,TEN,-3.5,36.0,Nissan Stadium
1912,2007,WAS,25,33,PHI,WAS,-2.5,37.5,FedEx Field
1913,2007,SEA,24,0,SF,SEA,-9.0,37.5,CenturyLink Field
1914,2007,ATL,7,31,TB,TB,-3.0,35.5,Georgia Dome
1915,2007,BAL,30,33,CLE,CLE,-2.0,44.0,M&T Bank Stadium
1916,2007,BUF,10,56,NE,NE,-16.0,46.5,New Era Field
1917,2007,CIN,27,35,ARI,CIN,-3.5,49.5,Paul Brown Stadium
1918,2007,DAL,28,23,WAS,DAL,-11.0,47.0,Texas Stadium
1919,2007,DET,10,16,NYG,NYG,-2.5,48.0,Ford Field
1920,2007,GB,31,17,CAR,GB,-10.0,37.5,Lambeau Field
1921,2007,HOU,23,10,NO,HOU,-1.0,50.5,NRG Stadium
1922,2007,IND,13,10,KC,IND,-14.5,41.5,RCA Dome
1923,2007,JAX,24,17,LAC,JAX,-3.0,40.5,TIAA Bank Field
1924,2007,MIN,29,22,LVR,MIN,-4.5,35.5,Mall of America Field
1925,2007,NYJ,19,16,PIT,PIT,-9.5,40.5,Giants Stadium
1926,2007,PHI,17,7,MIA,PHI,-9.5,40.0,Lincoln Financial Field
1927,2007,SF,9,13,LAR,LAR,-3.0,39.5,Candlestick Park
1928,2007,SEA,30,23,CHI,SEA,-5.5,37.5,CenturyLink Field
1929,2007,DEN,34,20,TEN,PICK,0.0,38.5,Sports Authority Field at Mile High
1930,2007,ATL,13,31,IND,IND,-14.0,42.5,Georgia Dome
