schedule_season,team_home,score_home,score_away,team_away,team_favorite_id,spread_favorite,over_under_line,stadium
2012,CIN,34,27,CLE,CIN,-7,39.5,Paul Brown Stadium
2012,IND,23,20,MIN,MIN,-3,45.5,Lucas Oil Stadium
2012,JAX,7,27,HOU,HOU,-7,40,TIAA Bank Field
2012,MIA,35,13,LVR,LVR,-2,41,Hard Rock Stadium
2012,NE,18,20,ARI,NE,-13.5,47,Gillette Stadium
2012,NYG,41,34,TB,NYG,-8,43.5,MetLife Stadium
2012,PHI,24,23,BAL,PHI,-3,47,Lincoln Financial Field
2012,PIT,27,10,NYJ,PIT,-4.5,43,Heinz Field
2012,LAC,38,10,TEN,LAC,-6,43.5,Qualcomm Stadium
2012,SF,27,19,DET,SF,-7,46,Candlestick Park
2012,SEA,27,7,DAL,DAL,-3,43,CenturyLink Field
2012,LAR,31,28,WAS,WAS,-3.5,42.5,Edward Jones Dome
2012,ATL,27,21,DEN,ATL,-3,50.5,Georgia Dome
2012,CAR,7,36,NYG,CAR,-3,49,Bank of America Stadium
2012,ARI,27,6,PHI,PHI,-3,42,University of Phoenix Stadium
2012,BAL,31,30,NE,BAL,-3,48,M&T Bank Stadium
2012,CHI,23,6,LAR,CHI,-7,42,Soldier Field
2012,CLE,14,24,BUF,BUF,-3,45,FirstEnergy Stadium
2012,DAL,16,10,TB,DAL,-7,45.5,AT&T Stadium
2012,DEN,25,31,HOU,HOU,-1.5,43.5,Sports Authority Field at Mile High
2012,IND,17,22,JAX,IND,-3,42,Lucas Oil Stadium
2012,MIA,20,23,NYJ,NYJ,-3,40.5,Hard Rock Stadium
2012,MIN,24,13,SF,SF,-7,42.5,Mall of America Field
2012,NO,24,27,KC,NO,-8.5,51.5,Mercedes-Benz Superdome
2012,LVR,34,31,PIT,PIT,-4,45,Oakland Coliseum
2012,LAC,3,27,ATL,LAC,-3,47.5,Qualcomm Stadium
2012,TEN,44,41,DET,DET,-4,47,Nissan Stadium
2012,WAS,31,38,CIN,WAS,-3,49.5,FedEx Field
2012,SEA,14,12,GB,GB,-3.5,45.5,CenturyLink Field
2012,BAL,23,16,CLE,BAL,-11.5,43.5,M&T Bank Stadium
2012,ARI,24,21,MIA,ARI,-4,39.5,University of Phoenix Stadium
2012,ATL,30,28,CAR,ATL,-7,48,Georgia Dome
2012,BUF,28,52,NE,NE,-4.5,48.5,New Era Field
2012,DEN,37,6,LVR,DEN,-6.5,47,Sports Authority Field at Mile High
2012,DET,13,20,MIN,DET,-4,48.5,Ford Field
2012,GB,28,27,NO,GB,-7.5,54,Lambeau Field
2012,HOU,38,14,TEN,HOU,-13.5,45,NRG Stadium
2012,JAX,10,27,CIN,JAX,-1.5,45.5,TIAA Bank Field
2012,KC,20,37,LAC,LAC,-2.5,43.5,Arrowhead Stadium
2012,NYJ,0,34,SF,SF,-4,41,MetLife Stadium
2012,PHI,19,17,NYG,PHI,-1.5,46.5,Lincoln Financial Field
2012,LAR,19,13,SEA,SEA,-2.5,39,Edward Jones Dome
2012,TB,22,24,WAS,TB,-2,45,Raymond James Stadium
2012,DAL,18,34,CHI,DAL,-3,41.5,AT&T Stadium
2012,LAR,17,3,ARI,ARI,-1.5,38,Edward Jones Dome
2012,CAR,12,16,SEA,CAR,-2,42,Bank of America Stadium
2012,CIN,13,17,MIA,CIN,-3,45,Paul Brown Stadium
2012,IND,30,27,GB,GB,-6.5,49,Lucas Oil Stadium
2012,JAX,3,41,CHI,CHI,-6.5,40,TIAA Bank Field
2012,KC,6,9,BAL,BAL,-6.5,47,Arrowhead Stadium
2012,MIN,30,7,TEN,MIN,-6,44,Mall of America Field
2012,NE,31,21,DEN,NE,-6,51.5,Gillette Stadium
2012,NO,31,24,LAC,NO,-3.5,52.5,Mercedes-Benz Superdome
2012,NYG,41,27,CLE,NYG,-8,44,MetLife Stadium
2012,PIT,16,14,PHI,PIT,-4,44,Heinz Field
2012,SF,45,3,BUF,SF,-10,45,Candlestick Park
2012,WAS,17,24,ATL,ATL,-3,51,FedEx Field
2012,NYJ,17,23,HOU,HOU,-10,41,MetLife Stadium
2012,TEN,26,23,PIT,PIT,-6.5,43,Nissan Stadium
2012,ARI,16,19,BUF,ARI,-5,44,University of Phoenix Stadium
2012,ATL,23,20,LVR,ATL,-10,49,Georgia Dome
2012,BAL,31,29,DAL,BAL,-3,45,M&T Bank Stadium
2012,CLE,34,24,CIN,CIN,-2,42,FirstEnergy Stadium
2012,HOU,24,42,GB,HOU,-4,46.5,NRG Stadium
2012,MIA,17,14,LAR,MIA,-5,38,Hard Rock Stadium
2012,NYJ,35,9,IND,NYJ,-3,44,MetLife Stadium
2012,PHI,23,26,DET,PHI,-3.5,47.5,Lincoln Financial Field
2012,SF,3,26,NYG,SF,-7,46.5,Candlestick Park
2012,SEA,24,23,NE,NE,-4,42.5,CenturyLink Field
2012,TB,38,10,KC,TB,-5,39.5,Raymond James Stadium
2012,WAS,38,26,MIN,MIN,-2,44,FedEx Field
2012,LAC,24,35,DEN,PICK,0,47.5,Qualcomm Stadium
2012,SF,13,6,SEA,SF,-7.5,37.5,Candlestick Park
2012,BUF,34,35,TEN,BUF,-4.5,46.5,New Era Field
2012,CAR,14,19,DAL,DAL,-2.5,45,Bank of America Stadium
2012,CIN,17,24,PIT,CIN,-1,45.5,Paul Brown Stadium
2012,HOU,43,13,BAL,HOU,-6.5,47.5,NRG Stadium
2012,IND,17,13,CLE,IND,-1,46.5,Lucas Oil Stadium
2012,MIN,21,14,ARI,MIN,-6.5,39.5,Mall of America Field
2012,NE,29,26,NYJ,NE,-10.5,47,Gillette Stadium
2012,NYG,27,23,WAS,NYG,-6.5,51.5,MetLife Stadium
2012,LVR,26,23,JAX,LVR,-6,44,Oakland Coliseum
2012,LAR,20,30,GB,GB,-5,45,Edward Jones Dome
2012,TB,28,35,NO,NO,-1.5,49.5,Raymond James Stadium
2012,CHI,13,7,DET,CHI,-6.5,47,Soldier Field
2012,MIN,17,36,TB,MIN,-5.5,43,Mall of America Field
2012,CHI,23,22,CAR,CHI,-7.5,41.5,Soldier Field
2012,CLE,7,6,LAC,LAC,-3,41,FirstEnergy Stadium
2012,DAL,24,29,NYG,NYG,-2.5,48,AT&T Stadium
2012,DEN,34,14,NO,DEN,-6.5,55,Sports Authority Field at Mile High
2012,DET,28,24,SEA,DET,-3,42.5,Ford Field
2012,GB,24,15,JAX,GB,-16,45.5,Lambeau Field
2012,KC,16,26,LVR,KC,-1,42.5,Arrowhead Stadium
2012,NYJ,9,30,MIA,NYJ,-1,39,MetLife Stadium
2012,PHI,17,30,ATL,PHI,-3,43,Lincoln Financial Field
2012,PIT,27,12,WAS,PIT,-4.5,44,Heinz Field
2012,TEN,13,19,IND,TEN,-3,47,Nissan Stadium
2012,ARI,3,24,SF,SF,-7,38.5,University of Phoenix Stadium
2012,LAC,31,13,KC,LAC,-7,41,Qualcomm Stadium
2012,ATL,19,13,DAL,ATL,-4.5,47.5,Georgia Dome
2012,CIN,23,31,DEN,DEN,-5.5,47.5,Paul Brown Stadium
2012,CLE,15,25,BAL,BAL,-3.5,44,FirstEnergy Stadium
2012,GB,31,17,ARI,GB,-10.5,43.5,Lambeau Field
2012,HOU,21,9,BUF,HOU,-11.5,48,NRG Stadium
2012,IND,23,20,MIA,MIA,-2,43.5,Lucas Oil Stadium
2012,JAX,14,31,DET,DET,-6,44,TIAA Bank Field
2012,NYG,20,24,PIT,NYG,-3.5,47.5,MetLife Stadium
2012,LVR,32,42,TB,LVR,-1,47.5,Oakland Coliseum
2012,SEA,30,20,MIN,SEA,-4,38.5,CenturyLink Field
2012,TEN,20,51,CHI,CHI,-5,43.5,Nissan Stadium
2012,WAS,13,21,CAR,WAS,-3,48.5,FedEx Field
2012,NO,28,13,PHI,NO,-3,52,Mercedes-Benz Superdome
2012,JAX,10,27,IND,IND,-3.5,43.5,TIAA Bank Field
2012,BAL,55,20,LVR,BAL,-7.5,47.5,M&T Bank Stadium
2012,CAR,14,36,DEN,DEN,-4,47,Bank of America Stadium
2012,CHI,6,13,HOU,CHI,-1,40,Soldier Field
2012,CIN,31,13,NYG,NYG,-4.5,47.5,Paul Brown Stadium
2012,MIA,3,37,TEN,MIA,-7,44,Hard Rock Stadium
2012,MIN,34,24,DET,DET,-3,45.5,Mall of America Field
2012,NE,37,31,BUF,NE,-13.5,54,Gillette Stadium
2012,NO,31,27,ATL,ATL,-1.5,54,Mercedes-Benz Superdome
2012,PHI,23,38,DAL,DAL,-2.5,44.5,Lincoln Financial Field
2012,SF,24,24,LAR,SF,-13,38,Candlestick Park
2012,SEA,28,7,NYJ,SEA,-5.5,38.5,CenturyLink Field
2012,TB,34,24,LAC,TB,-3,47,Raymond James Stadium
2012,PIT,16,13,KC,PIT,-13,40,Heinz Field
2012,BUF,19,14,MIA,BUF,-2.5,46,New Era Field
2012,ATL,23,19,ARI,ATL,-9.5,44,Georgia Dome
2012,CAR,21,27,TB,TB,-1.5,47,Bank of America Stadium
2012,DAL,23,20,CLE,DAL,-7,43.5,AT&T Stadium
2012,DEN,30,23,LAC,DEN,-7.5,48,Sports Authority Field at Mile High
2012,DET,20,24,GB,GB,-3,53.5,Ford Field
2012,HOU,43,37,JAX,HOU,-15.5,40.5,NRG Stadium
2012,KC,6,28,CIN,CIN,-3,42.5,Arrowhead Stadium
2012,NE,59,24,IND,NE,-10,55,Gillette Stadium
2012,LVR,17,38,NO,NO,-6.5,56,Oakland Coliseum
2012,PIT,10,13,BAL,BAL,-3,40.5,Heinz Field
2012,LAR,13,27,NYJ,LAR,-3.5,38.5,Edward Jones Dome
2012,WAS,31,6,PHI,WAS,-3.5,46,FedEx Field
2012,SF,32,7,CHI,SF,-5,35,Candlestick Park
2012,DAL,31,38,WAS,DAL,-3.5,47.5,AT&T Stadium
2012,DET,31,34,HOU,HOU,-4,49,Ford Field
2012,NYJ,19,49,NE,NE,-7,48.5,MetLife Stadium
2012,ARI,17,31,LAR,ARI,-1,36.5,University of Phoenix Stadium
2012,CHI,28,10,MIN,CHI,-6.5,39,Soldier Field
2012,CIN,34,10,LVR,CIN,-8,51,Paul Brown Stadium
2012,CLE,20,14,PIT,PIT,-2,33.5,FirstEnergy Stadium
2012,IND,20,13,BUF,IND,-3,51.5,Lucas Oil Stadium
2012,JAX,24,19,TEN,TEN,-3.5,45,TIAA Bank Field
2012,KC,9,17,DEN,DEN,-10.5,42.5,Arrowhead Stadium
2012,MIA,24,21,SEA,SEA,-3,38,Hard Rock Stadium
2012,NO,21,31,SF,SF,-1.5,50,Mercedes-Benz Superdome
2012,NYG,38,10,GB,NYG,-2.5,51.5,MetLife Stadium
2012,LAC,13,16,BAL,BAL,-1,47,Qualcomm Stadium
2012,TB,23,24,ATL,ATL,-1.5,51.5,Raymond James Stadium
2012,PHI,22,30,CAR,CAR,-3,42,Lincoln Financial Field
2012,ATL,23,13,NO,ATL,-3.5,55,Georgia Dome
2012,BAL,20,23,PIT,BAL,-7.5,36.5,M&T Bank Stadium
2012,BUF,34,18,JAX,BUF,-6,42,New Era Field
2012,CHI,17,23,SEA,CHI,-3.5,37,Soldier Field
2012,DAL,38,33,PHI,DAL,-10.5,44,AT&T Stadium
2012,DEN,31,23,TB,DEN,-7.5,50,Sports Authority Field at Mile High
2012,DET,33,35,IND,DET,-7,51,Ford Field
2012,GB,23,14,MIN,GB,-7.5,47,Lambeau Field
2012,KC,27,21,CAR,CAR,-6,41,Arrowhead Stadium
2012,MIA,16,23,NE,NE,-9,51.5,Hard Rock Stadium
2012,NYJ,7,6,ARI,NYJ,-6,36.5,MetLife Stadium
2012,LVR,17,20,CLE,CLE,-2.5,39.5,Oakland Coliseum
2012,LAC,13,20,CIN,CIN,-2.5,46,Qualcomm Stadium
2012,LAR,16,13,SF,SF,-8,41,Edward Jones Dome
2012,TEN,10,24,HOU,HOU,-7,47,Nissan Stadium
2012,WAS,17,16,NYG,NYG,-3,50,FedEx Field
2012,LVR,13,26,DEN,DEN,-10.5,47,Oakland Coliseum
2012,BUF,12,15,LAR,BUF,-3,42.5,New Era Field
2012,CAR,30,20,ATL,ATL,-3.5,47,Bank of America Stadium
2012,CIN,19,20,DAL,CIN,-3.5,46,Paul Brown Stadium
2012,CLE,30,7,KC,CLE,-7,38,FirstEnergy Stadium
2012,GB,27,20,DET,GB,-6.5,49,Lambeau Field
2012,IND,27,23,TEN,IND,-4,47,Lucas Oil Stadium
2012,JAX,10,17,NYJ,NYJ,-3,39,TIAA Bank Field
2012,MIN,21,14,CHI,CHI,-1.5,40.5,Mall of America Field
2012,NYG,52,27,NO,NYG,-4.5,51.5,MetLife Stadium
2012,PIT,24,34,LAC,PIT,-7.5,38,Heinz Field
2012,SF,27,13,MIA,SF,-10.5,38.5,Candlestick Park
2012,SEA,58,0,ARI,SEA,-10,36,CenturyLink Field
2012,TB,21,23,PHI,TB,-7,48,Raymond James Stadium
2012,WAS,31,28,BAL,WAS,-1.5,48,FedEx Field
2012,NE,42,14,HOU,NE,-5.5,51,Gillette Stadium
2012,PHI,13,34,CIN,CIN,-5,45,Lincoln Financial Field
2012,ARI,38,10,DET,DET,-6.5,43.5,University of Phoenix Stadium
2012,ATL,34,0,NYG,PICK,0,50,Georgia Dome
2012,BAL,17,34,DEN,DEN,-3,48,M&T Bank Stadium
2012,CHI,13,21,GB,GB,-3,43.5,Soldier Field
2012,CLE,21,38,WAS,CLE,-4,40.5,FirstEnergy Stadium
2012,DAL,27,24,PIT,PIT,-2.5,46,AT&T Stadium
2012,HOU,29,17,IND,HOU,-10.5,48,NRG Stadium
2012,MIA,24,3,JAX,MIA,-7.5,38,Hard Rock Stadium
2012,NE,34,41,SF,NE,-5,47.5,Gillette Stadium
2012,NO,41,0,TB,NO,-3.5,55,Mercedes-Benz Superdome
2012,LVR,15,0,KC,LVR,-4.5,44,Oakland Coliseum
2012,LAC,7,31,CAR,LAC,-3,45.5,Qualcomm Stadium
2012,LAR,22,36,MIN,LAR,-2.5,39.5,Edward Jones Dome
2012,TEN,14,10,NYJ,TEN,-1,42,Nissan Stadium
2012,DET,18,31,ATL,ATL,-4,50.5,Ford Field
2012,ARI,13,28,CHI,CHI,-7,36.5,University of Phoenix Stadium
2012,BAL,33,14,NYG,NYG,-2.5,47,M&T Bank Stadium
2012,CAR,17,6,LVR,CAR,-9.5,47,Bank of America Stadium
2012,DAL,31,34,NO,DAL,-3,54.5,AT&T Stadium
2012,DEN,34,12,CLE,DEN,-11,44,Sports Authority Field at Mile High
2012,GB,55,7,TEN,GB,-11,44.5,Lambeau Field
2012,HOU,6,23,MIN,HOU,-7.5,43.5,NRG Stadium
2012,JAX,16,23,NE,NE,-14.5,51,TIAA Bank Field
2012,KC,13,20,IND,IND,-6,41.5,Arrowhead Stadium
2012,MIA,24,10,BUF,MIA,-5,43,Hard Rock Stadium
2012,NYJ,17,27,LAC,NYJ,-3,38,MetLife Stadium
2012,PHI,20,27,WAS,WAS,-6,46,Lincoln Financial Field
2012,PIT,10,13,CIN,PIT,-3.5,40,Heinz Field
2012,SEA,42,13,SF,SEA,-2,40.5,CenturyLink Field
2012,TB,13,28,LAR,TB,-3,44,Raymond James Stadium
2012,ATL,17,22,TB,ATL,-3,46,Georgia Dome
2012,BUF,28,9,NYJ,BUF,-3.5,41,New Era Field
2012,CIN,23,17,BAL,CIN,-3,42.5,Paul Brown Stadium
2012,DEN,38,3,KC,DEN,-17,41.5,Sports Authority Field at Mile High
2012,DET,24,26,CHI,CHI,-3,46,Ford Field
2012,IND,28,16,HOU,HOU,-6,47,Lucas Oil Stadium
2012,MIN,37,34,GB,GB,-3,46,Mall of America Field
2012,NE,28,0,MIA,NE,-10,46.5,Gillette Stadium
2012,NO,38,44,CAR,NO,-4,54,Mercedes-Benz Superdome
2012,NYG,42,7,PHI,NYG,-6.5,44.5,MetLife Stadium
2012,PIT,24,10,CLE,PIT,-9.5,36,Heinz Field
2012,LAC,24,21,LVR,LAC,-8,41.5,Qualcomm Stadium
2012,SF,27,13,ARI,SF,-16.5,39.5,Candlestick Park
2012,SEA,20,13,LAR,SEA,-12,42.5,CenturyLink Field
2012,TEN,38,20,JAX,TEN,-5.5,42,Nissan Stadium
2012,WAS,28,18,DAL,WAS,-3,49,FedEx Field
2013,DEN,49,27,BAL,DEN,-7.5,49.5,Sports Authority Field at Mile High
2013,BUF,21,23,NE,NE,-10.5,51.5,New Era Field
2013,CAR,7,12,SEA,SEA,-3.5,45,Bank of America Stadium
2013,CHI,24,21,CIN,CHI,-3,42,Soldier Field
2013,CLE,10,23,MIA,CLE,-2.5,40.5,FirstEnergy Stadium
2013,DAL,36,31,NYG,DAL,-3.5,50,AT&T Stadium
2013,DET,34,24,MIN,DET,-4.5,47.5,Ford Field
2013,IND,21,17,LVR,IND,-11.5,45.5,Lucas Oil Stadium
2013,JAX,2,28,KC,KC,-4.5,43,TIAA Bank Field
2013,NO,23,17,ATL,NO,-3.5,56,Mercedes-Benz Superdome
2013,NYJ,18,17,TB,TB,-6,39,MetLife Stadium
2013,PIT,9,16,TEN,PIT,-6,42,Heinz Field
2013,SF,34,28,GB,SF,-5,48.5,Candlestick Park
2013,LAR,27,24,ARI,LAR,-3.5,41.5,Edward Jones Dome
2013,LAC,28,31,HOU,HOU,-6.5,45.5,Qualcomm Stadium
2013,WAS,27,33,PHI,WAS,-4.5,53.5,FedEx Field
2013,NE,13,10,NYJ,NE,-11.5,43.5,Gillette Stadium
2013,ARI,25,21,DET,DET,-2,48.5,University of Phoenix Stadium
2013,ATL,31,24,LAR,ATL,-5.5,47.5,Georgia Dome
2013,BAL,14,6,CLE,BAL,-7,44,M&T Bank Stadium
2013,BUF,24,23,CAR,CAR,-3.5,43.5,New Era Field
2013,CHI,31,30,MIN,CHI,-6.5,42,Soldier Field
2013,GB,38,20,WAS,GB,-8,50,Lambeau Field
2013,HOU,30,24,TEN,HOU,-9,43,NRG Stadium
2013,IND,20,24,MIA,IND,-3,44,Lucas Oil Stadium
2013,KC,17,16,DAL,KC,-3,46,Arrowhead Stadium
2013,NYG,23,41,DEN,DEN,-4,55.5,MetLife Stadium
2013,LVR,19,9,JAX,LVR,-5,40,Oakland Coliseum
2013,PHI,30,33,LAC,PHI,-7.5,54,Lincoln Financial Field
2013,SEA,29,3,SF,SEA,-2.5,44.5,CenturyLink Field
2013,TB,14,16,NO,NO,-4,48.5,Raymond James Stadium
2013,CIN,20,10,PIT,CIN,-6.5,41,Paul Brown Stadium
2013,PHI,16,26,KC,PHI,-3.5,51,Lincoln Financial Field
2013,BAL,30,9,HOU,HOU,-1,44.5,M&T Bank Stadium
2013,CAR,38,0,NYG,NYG,-3,47,Bank of America Stadium
2013,CIN,34,30,GB,GB,-3,50.5,Paul Brown Stadium
2013,DAL,31,7,LAR,DAL,-3.5,47,AT&T Stadium
2013,MIA,27,23,ATL,MIA,-2.5,46,Hard Rock Stadium
2013,MIN,27,31,CLE,MIN,-7,40.5,Mall of America Field
2013,NE,23,3,TB,NE,-7.5,45,Gillette Stadium
2013,NO,31,7,ARI,NO,-7.5,49.5,Mercedes-Benz Superdome
2013,NYJ,27,20,BUF,NYJ,-2.5,41,MetLife Stadium
2013,PIT,23,40,CHI,CHI,-2.5,41,Heinz Field
2013,SF,7,27,IND,SF,-10,47,Candlestick Park
2013,SEA,45,17,JAX,SEA,-20,39.5,CenturyLink Field
2013,TEN,20,17,LAC,TEN,-3,43.5,Nissan Stadium
2013,WAS,20,27,DET,DET,-1,49.5,FedEx Field
2013,DEN,37,21,LVR,DEN,-16.5,50,Sports Authority Field at Mile High
2013,LAR,11,35,SF,SF,-4,43.5,Edward Jones Dome
2013,ATL,23,30,NE,ATL,-3,50,Georgia Dome
2013,BUF,23,20,BAL,BAL,-4,45,New Era Field
2013,CLE,17,6,CIN,CIN,-4.5,42.5,FirstEnergy Stadium
2013,DEN,52,20,PHI,DEN,-11.5,59,Sports Authority Field at Mile High
2013,DET,40,32,CHI,DET,-2.5,49.5,Ford Field
2013,HOU,20,23,SEA,SEA,-2,41,NRG Stadium
2013,JAX,3,37,IND,IND,-9.5,42.5,TIAA Bank Field
2013,KC,31,7,NYG,KC,-4.5,44,Arrowhead Stadium
2013,LVR,14,24,WAS,WAS,-4,46,Oakland Coliseum
2013,LAC,30,21,DAL,DAL,-1.5,48,Qualcomm Stadium
2013,TB,10,13,ARI,TB,-2.5,40,Raymond James Stadium
2013,TEN,38,13,NYJ,TEN,-3.5,40.5,Nissan Stadium
2013,NO,38,17,MIA,NO,-7.5,49,Mercedes-Benz Superdome
2013,CLE,37,24,BUF,CLE,-4,41,FirstEnergy Stadium
2013,ARI,22,6,CAR,CAR,-3,42.5,University of Phoenix Stadium
2013,CHI,18,26,NO,NO,-1.5,51.5,Soldier Field
2013,CIN,13,6,NE,NE,-1,45.5,Paul Brown Stadium
2013,DAL,48,51,DEN,DEN,-9,57.5,AT&T Stadium
2013,GB,22,9,DET,GB,-9.5,55,Lambeau Field
2013,IND,34,28,SEA,SEA,-3,44,Lucas Oil Stadium
2013,MIA,23,26,BAL,MIA,-2.5,43,Hard Rock Stadium
2013,NYG,21,36,PHI,NYG,-1.5,54,MetLife Stadium
2013,LVR,27,17,LAC,LAC,-5,47,Oakland Coliseum
2013,SF,34,3,HOU,SF,-4.5,44,Candlestick Park
2013,LAR,34,20,JAX,LAR,-11,41,Edward Jones Dome
2013,TEN,17,26,KC,KC,-3,38.5,Nissan Stadium
2013,ATL,28,30,NYJ,ATL,-10.5,45,Georgia Dome
2013,CHI,27,21,NYG,CHI,-8.5,48,Soldier Field
2013,BAL,17,19,GB,GB,-2,48,M&T Bank Stadium
2013,BUF,24,27,CIN,CIN,-6,41,New Era Field
2013,CLE,17,31,DET,DET,-2.5,43.5,FirstEnergy Stadium
2013,DAL,31,16,WAS,DAL,-5.5,51.5,AT&T Stadium
2013,DEN,35,19,JAX,DEN,-26.5,52,Sports Authority Field at Mile High
2013,HOU,13,38,LAR,HOU,-9,42.5,NRG Stadium
2013,KC,24,7,LVR,KC,-7.5,41.5,Arrowhead Stadium
2013,MIN,10,35,CAR,MIN,-2.5,44.5,Mall of America Field
2013,NE,30,27,NO,NE,-2.5,50,Gillette Stadium
2013,NYJ,6,19,PIT,PIT,-1.5,41,MetLife Stadium
2013,SF,32,20,ARI,SF,-10.5,41,Candlestick Park
2013,SEA,20,13,TEN,SEA,-11.5,41.5,CenturyLink Field
2013,TB,20,31,PHI,PHI,-3,44,Raymond James Stadium
2013,LAC,19,9,IND,PICK,0,50.5,Qualcomm Stadium
2013,ARI,22,34,SEA,SEA,-4.5,41.5,University of Phoenix Stadium
2013,ATL,31,23,TB,ATL,-6.5,43,Georgia Dome
2013,CAR,30,15,LAR,CAR,-7,42,Bank of America Stadium
2013,DET,24,27,CIN,DET,-1.5,46,Ford Field
2013,GB,31,13,CLE,GB,-9.5,45,Lambeau Field
2013,IND,39,33,DEN,DEN,-6,55.5,Lucas Oil Stadium
2013,JAX,6,24,LAC,LAC,-7,44.5,TIAA Bank Field
2013,KC,17,16,HOU,KC,-6,39,Arrowhead Stadium
2013,MIA,21,23,BUF,MIA,-6.5,44.5,Hard Rock Stadium
2013,NYJ,30,27,NE,NE,-3,43,MetLife Stadium
2013,PHI,3,17,DAL,PHI,-2.5,55,Lincoln Financial Field
2013,PIT,19,16,BAL,PIT,-2.5,41,Heinz Field
2013,TEN,17,31,SF,SF,-3,40.5,Nissan Stadium
2013,WAS,45,41,CHI,CHI,-1,48,FedEx Field
2013,NYG,23,7,MIN,NYG,-3.5,47,MetLife Stadium
2013,TB,13,31,CAR,CAR,-6.5,38.5,Raymond James Stadium
2013,ARI,27,13,ATL,ARI,-3,46.5,University of Phoenix Stadium
2013,CIN,49,9,NYJ,CIN,-4.5,41.5,Paul Brown Stadium
2013,DEN,45,21,WAS,DEN,-11,58,Sports Authority Field at Mile High
2013,DET,31,30,DAL,DET,-3,50.5,Ford Field
2013,KC,23,17,CLE,KC,-7,39,Arrowhead Stadium
2013,MIN,31,44,GB,GB,-7.5,47,Mall of America Field
2013,NE,27,17,MIA,NE,-5.5,45,Gillette Stadium
2013,NO,35,17,BUF,NO,-10.5,48,Mercedes-Benz Superdome
2013,LVR,21,18,PIT,PIT,-2.5,40.5,Oakland Coliseum
2013,PHI,7,15,NYG,PHI,-5.5,49.5,Lincoln Financial Field
2013,LAR,9,14,SEA,SEA,-13,43.5,Edward Jones Dome
2013,MIA,22,20,CIN,CIN,-3,42,Hard Rock Stadium
2013,BUF,13,23,KC,KC,-4.5,41,New Era Field
2013,CAR,34,10,ATL,CAR,-8,47,Bank of America Stadium
2013,CLE,24,18,BAL,BAL,-1,42,FirstEnergy Stadium
2013,DAL,27,23,MIN,DAL,-8.5,50.5,AT&T Stadium
2013,HOU,24,27,IND,IND,-1,44,NRG Stadium
2013,NE,55,31,PIT,NE,-5.5,43,Gillette Stadium
2013,NYJ,26,20,NO,NO,-5.5,46,MetLife Stadium
2013,LVR,20,49,PHI,LVR,-1,45.5,Oakland Coliseum
2013,SEA,27,24,TB,SEA,-14.5,40.5,CenturyLink Field
2013,LAR,21,28,TEN,TEN,-3,40.5,Edward Jones Dome
2013,WAS,30,24,LAC,PICK,0,48.5,FedEx Field
2013,GB,20,27,CHI,GB,-9.5,50.5,Lambeau Field
2013,MIN,34,27,WAS,WAS,-1,48,Mall of America Field
2013,ARI,27,24,HOU,ARI,-3.5,42,University of Phoenix Stadium
2013,ATL,10,33,SEA,SEA,-3,47,Georgia Dome
2013,BAL,20,17,CIN,BAL,-2,43.5,M&T Bank Stadium
2013,CHI,19,21,DET,DET,-1.5,52,Soldier Field
2013,GB,13,27,PHI,PHI,-1,47,Lambeau Field
2013,IND,8,38,LAR,IND,-7,43,Lucas Oil Stadium
2013,NO,49,17,DAL,NO,-5.5,53.5,Mercedes-Benz Superdome
2013,NYG,24,20,LVR,NYG,-7,41,MetLife Stadium
2013,PIT,23,10,BUF,PIT,-2.5,43,Heinz Field
2013,LAC,20,28,DEN,DEN,-7,57,Qualcomm Stadium
2013,SF,9,10,CAR,SF,-5.5,42.5,Candlestick Park
2013,TEN,27,29,JAX,TEN,-11.5,42,Nissan Stadium
2013,TB,22,19,MIA,MIA,-2.5,39.5,Raymond James Stadium
2013,TEN,27,30,IND,IND,-3,42,Nissan Stadium
2013,BUF,37,14,NYJ,NYJ,-2,39.5,New Era Field
2013,CHI,23,20,BAL,CHI,-3.5,41,Soldier Field
2013,CIN,41,20,CLE,CIN,-4.5,40,Paul Brown Stadium
2013,DEN,27,17,KC,DEN,-7.5,49,Sports Authority Field at Mile High
2013,HOU,23,28,LVR,HOU,-10.5,40.5,NRG Stadium
2013,JAX,14,27,ARI,ARI,-9,40.5,TIAA Bank Field
2013,MIA,20,16,LAC,LAC,-3,44.5,Hard Rock Stadium
2013,NO,23,20,SF,NO,-3.5,49.5,Mercedes-Benz Superdome
2013,NYG,27,13,GB,NYG,-3,40.5,MetLife Stadium
2013,PHI,24,16,WAS,PHI,-4,54,Lincoln Financial Field
2013,PIT,37,27,DET,DET,-3,45,Heinz Field
2013,SEA,41,20,MIN,SEA,-13,45,CenturyLink Field
2013,TB,41,28,ATL,TB,-2,43.5,Raymond James Stadium
2013,CAR,24,20,NE,CAR,-3,45.5,Bank of America Stadium
2013,ATL,13,17,NO,NO,-7,52.5,Georgia Dome
2013,ARI,40,11,IND,ARI,-3,44.5,University of Phoenix Stadium
2013,BAL,19,3,NYJ,BAL,-3.5,38.5,M&T Bank Stadium
2013,CLE,11,27,PIT,CLE,-2,39,FirstEnergy Stadium
2013,DET,21,24,TB,DET,-7,48,Ford Field
2013,GB,26,26,MIN,GB,-5.5,44.5,Lambeau Field
2013,HOU,6,13,JAX,HOU,-10,43.5,NRG Stadium
